정책번호,정책제공방법코드,정책명,정책키워드명,정책설명내용,정책대분류명,정책중분류명,정책지원내용,주관기관코드명,운영기관코드명,신청기간구분코드,사업기간구분코드,사업기간시작일자,사업기간종료일자,사업기간기타내용,정책신청방법내용,심사방법내용,신청URL주소,제출서류내용,기타사항내용,참고URL주소1,참고URL주소2,지원도착순서여부,지원대상최소연령,지원대상최대연령,결혼상태코드,소득조건구분코드,소득기타내용,추가신청자격조건내용,참여제안대상내용,조회수,정책거주지역코드,정책전공요건코드,정책취업요건코드,정책학력요건코드,신청시작일자,신청종료일자,정책특화요건코드
20240730005400200035,교육,울주군 청년마음돌봄서비스 청년정신건강증진사업 '구해줘 심즈',"정신건강사업,스크리닝,울주군보건소",청년들이 다수 이용하는 시설 등과 협력하여 정신건강고위험자에 대한 조기발견 및 정신건강 회복을 도모,복지문화,취약계층 및 금융지원,"○ 운영기관 : 울주군정신건강복지센터(울주군보건소 정신건강사업 수탁기관)

○ 사업내용
- 울주군예비군대대와 MOU를 통한 정신건강사업 진행 및 고위험자 발굴
- 정신질화 및 우울·불안 해소를 위한 정신건강증진 교육
- 청년관련 기관 연계를 통한 정신건강사업 홍보 및 스크리닝 실시
- 생애 첫 정신과 진료비사업

○ 사 업 비 : 11백만원(기금 5.5, 시비 2.75, 군비 2.75)",울주군 보건소 의약건강팀(052-204-2732),울주군정신건강복지센터,마감,,,,○ 사업기간 : '24. 2. ~ 12.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41320,,N,19,39,,,,-,-,11,울산 울주군,제한없음,제한없음,제한없음,,,제한없음
20240730005400200034,상담,울주군 청년마음돌봄서비스 1인 가구 자살예방사업 'N(앤) 혼자산다',"자살예방,활용,가구",청년층의 사회·심리적 안정감과 자립에 기여하며 정신건강 고위험군의 조기발굴 및 개입을 통한 자살률 감소,복지문화,취약계층 및 금융지원,"○ 운영기관 : 울주군정신건강복지센터(울주군보건소 정신건강사업 수탁기관)

○ 사업내용
- 1인 가구 개별활동 및 체험(식사, 운동, 문화활동 등) 프로그램 운영
- 대학생 [마인드스펙] 자살예방교육 운영
- 편의점 자살예방 영상광고 송출 및 QR코드 활용 정신건강 자가검진
- 메타버스 활용 [마인드커넥트] 자살예방서비스 제공, 9월 청년의 날 자살예방 행사 운영

○ 사 업 비 : 3백만원(기금 1, 시비 1, 군비 1)",울주군보건소 의약건강팀(052-204-2732),울주군정신건강복지센터(052-262-1148),마감,,,,○ 사업기간 : '24. 1. ~ 12.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41324,https://www.ujcmhc.or.kr,N,19,39,,,,-,-,20,울산 울주군,제한없음,제한없음,제한없음,,,제한없음
20240730005400200036,프로그램,울주군 청년정책협의체 역량강화 프로그램 운영,"청년정책협의체,역량강화,3기",울주 청년정책협의체 역할에 대한 이해도 증가와 운영 방향 제시,참여권리,청년참여,"○ 사업내용
- 제 3기 청년정책협의체 발대식 및 특강
- 협의체 역량강화 워크숍 및 성과발표회 개최 

○ 사업비 : 16백만원(군비)",울산광역시 울주군 일자리지원과 청년지원팀(052-204-1362),주관기관과 동일,마감,,,,○ 사업기간 : '24. 3. ~ 12.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41237,,N,18,39,,,,-,-,5,울산 울주군,제한없음,제한없음,제한없음,,,제한없음
20240730005400200030,시설제공,"울주청년 플랫폼, 청년센터 운영","청년정책의,다양한,플랫폼",소통 공간과 다양한 프로그램을 지원함으로써 청년의 다양한 욕구 충족 및 삶의 질을 개선할 수 있는 기회 제공하고 청년정책의 홍보역할을 통한 정책 체감도 상승,복지문화,취약계층 및 금융지원,"○ 위 치 : 범서읍 점촌 5길 39-7, 2층(울주군 가족센터)

○ 사업내용
- 청년정책의 통합적 플랫폼 운영을 통한 청년 활동 지원
- 청년 네트워크 및 커뮤니티 모임을 연결하는 공간 지원
- 청년 성장지원을 위한 다양한 프로그램, 워크숍 등 운영
- 청년 관심 분야·맞춤형 정책 정보 온라인 제공 및 홍보 등 

○ 사업비 : 80백만원(군비)",울산광역시 울주군 일자리지원과 청년지원팀(052-204-1362),울주군 청년센터 청년지기(052-204-1329),마감,,,,-,-,-,http://youthbuddy.kr,-,-,http://youthbuddy.kr,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41236,N,18,39,,,,-,-,6,울산 울주군,제한없음,제한없음,제한없음,,,제한없음
20240730005400200005,현금지급,울주군 중소기업 청년 인턴사업,"인턴,정규직,당사자",중소기업의 인력난 해소 및 인턴 참여자의 고용 지속가능성 제고,일자리,창업,"□ 지원대상
- 기업 : 울주군에 사업장을 둔 고용보험 상시근로자수 5인 이상인 제조업 중소(중견)기업으로써 울주군 청년을 인턴 및 정규직으로 신규 채용할 의사가 있는 기업
- 인턴 : 인턴 신청일 현재 울주군에 주민등록이 되어있는 만 39세 이하의 미취업 청년

□ 지원내용
- 기업 : 채용 인턴 1인당 월 80만원 최대 9개월*간 지원
*예) 인턴 1개월 약정 시, 인턴 1개월 + 정규직 8개월 지원
인턴 3개월 약정 시, 인턴 3개월 + 정규직 6개월 지원
- 인턴 : 정규직 전환 시 100만원, 근로 9개월 경과 시 200만원 지원

□ 지원한도 : 상시 근로자 수의 20%(단, 기업당 최대 5인 지원)
※ 상시 근로자 수 : 사업장 고용보험 가입자 수로 피보험자 수에는 전년도 인턴 연수 중인 자를 제외하되 정규직 전환자는 포함
※ 참여기업 모집 결과에 따라 최대 지원 인원 조정 가능

□ 근로조건
- 인턴기간 : 1개월 이상 3개월 이내에서 당사자 간 약정으로 정함
※ 약정체결 이후에도 기업 사정 등에 따라 당사자 간 합의에 의해 단축 가능
- 인턴급여 : 인턴 약정서에 의하여 당사자 간 협의하여 체결할 수 있고 기업은 인턴에게 월 최저임금(2,060,740원)이상 지급하여야 하며 이에 따라 근로기준법 등 노동관계법에 의한 근로관계가 성립함
(4대 보험 및 세금공제 전 금액 포함. 단, 교통비, 상여금 등 제외)
- 4대 보험 : 관계 법령이 정하는 바에 따라 가입",울산광역시 울주군 일자리지원과 청년지원팀(052-204-1363),주관기관과 동일,마감,,,,-,"□ 제출방법 : 전자메일(ulju535659@korea.kr), 방문 또는 우편 접수
□ 접 수 처 : 울주군 일자리지원과 청년지원팀(☎052-204-1363)",공고문 참고,,"□ 제출서류
- 기업 참가신청(최초1회) : 참가신청서(기업용)[서식1], 협약서[서식2], 사업자등록증(사본), 4대보험 가입자명부, 근로자 고용정보 현황 조회,기타 적격여부 확인에 필요한 추가 서류(필요시 추가 안내)
- 인턴 참가신청 및 명단 통보(수시) : 신청서(인턴용)[서식3], 인턴채용 예정자 명단 통보서[서식4], 4대보험 사업장 가입자 명부, 근로자 고용정보 현황 조회, 참여자 초본, 사업주 가족관계증명서, 국세납세증명서, 인턴 약정서[서식5]",공고문 참고,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41250,https://www.ulju.ulsan.kr/ulju/saeol/gosi/view.do?notAncmtMgtNo=54556&mId=0403020000,N,18,39,,,,공고문 참고,"□ 지원제외기업 
- 일시적 인력수요 업체(예 : 계절적 농수산물 가공업체)
- 고용보험 미가입 사업장
- 산업현장이 없는 기업체 등 고용관계를 유지하기 부적합하다고 판단되는 사업장
- 노사분규 중인 사업장, 상습 임금체불 사업장 등 인턴근무가 정상적으로 진행되기 어려운 사업장
- 인턴근무 중 인위적 감원을 한 날로부터 1년이 경과하지 않은 기업, 이 사업의 지원금을 부정하게 신청하거나 지급받은 날부터 1년이 경과하지 않은 기업
- 지방세 체납 기업
- 신청일 기준 1개월 전부터 신청일 현재까지 정리해고 등 인위적 감원이 있는 기업
- 기타 인턴사업의 사업목적과 취지에 비추어 적정하지 않다고 판단되는 기업

□ 인턴제외대상
- 신청일 기준 고용보험 피가입자
- 특정 자격증 취득의 전제가 되는 현장실습 등에 참여 중인 자
-「병역법」에 의한 특례근무 중인 자
※ 인턴 참여 중 특례근무로 전환된 자는 전환된 날부터 참여 자격 배제
- 이 사업의 인턴으로 참여하여 1개월 이상 근무한 후 본인의 귀책 사유로 약정이 중도 해지된 자
※ 단, 본인의 귀책 사유로 해지된 경우라도 1개월 미만 근무 중에 해지된 자는 당해 연도 중 1회에 한하여 재참여 가능
- 본 사업의 인턴으로 참여한 경력이 있는 자 및 참여 중 약정이 중도 해지된 자
· 취업지원금을 모두 받은 자 : 2년간 사업 참여 제한(퇴사 사유 불문)
· 정규직 전환 시 지원금(100만원)을 받은 자
(개인사정 및 본인 귀책사유 퇴사자) 퇴사 후 1년간 사업 참여 제한
(회사사정 퇴사자) 당해 연도 중 1회에 한하여 재참여 가능
단, 재참여하는 자는 정규직 전환 시 취업지원금 100만원만 지급
- 대한민국 국적을 보유하지 않은 외국인
- 인턴 신청일 이전 3개월 이내 인턴채용 예정기업에서 근무한 자 및 허위 기타 부정한 방법으로 인턴으로 채용되었던 자 
- 채용예정인 기업 사업주의 배우자, 직계존비속 및 형제자매 관계에 있는 자
- 인턴 신청일 현재 사업자등록 중인 자",18,울산 울주군,제한없음,미취업자,제한없음,,,제한없음
20240730005400200009,시설제공,울주군 희망을 주는 생계안정 일자리 사업,"계획인원,추진방식,참여대상",지역의 특성·기술·공간 등 지역 자원을 활용하여 저소득층과 청년 구직자에게 생산적인 일자리를 제공함으로써 생계 안정과 고용 창출 도모,일자리,창업,"○ 사업내용
1. 공공 근로사업
- 계획인원 : 250명
- 참여대상: 취약계층인 저소득층 및 청년 구직자 등
- 추진방식 : 3단계 구분 추진
- 사업비 : 1,125백만원(시비 787, 군비 338)

2. 지역공동체일자리사업
- 계획인원 : 16명
- 참여대상 : 취업취약계층인 저소득층 및 청년구직자 등
- 추진방식 : 반기별 추진 - 사업비 : 139백만원(시비 104, 군비 35)",울산광역시 울주군 일자리지원과 일자리팀(052-204-1353),주관기관과 동일,마감,,,,○ 사업기간 : '24. 1. ~ 12.,-,-,,-,-,https://www.ulju.ulsan.kr/ulju/bbs/view.do?bIdx=43311&ptIdx=113&mId=0202020000,https://www.ulju.ulsan.kr/ulju/unit/employ/view.do?notAncmtMgtNo=57147&mId=0403030100,N,18,39,,,,-,-,7,울산 울주군,제한없음,제한없음,제한없음,,,제한없음
20240730005400200004,상담,울주군 꿈꾸는 청년대장간 운영,"울주군,기업,웅촌면",울주군 내 우수창업기업 발굴 및 이전을 통한 지역경제 활성화,일자리,창업,"○ 위치/규모 : 웅촌면 오복길 17 / 대지 1,632㎡, 연면적 960.41㎡

○ 입주일/입주공간 : '22. 1. 1. / 기업별 100​㎡ ~ 150㎡(사무실, 제조공간), 회의실

○ 사업대상 : 5개 기업
- 사업자등록 7년미만 청년창업기업 또는 직원의 50%이상이 청년
- 직접 개발하거나 디자인한 제품을 제조·판매하거나 차별화된 서비스 제공을 목적으로 하는 기업

○ 지원내용 : 창업공간, 마케팅·멘토링·판로개척, 투자유치 등

○ 지원기간 : 입주 후 최장 3년(매년 말 심사를 통해 연장 또는 퇴거)
※ 공실 발생시 신규입주기업 수시 모집

○ 운영방법 : (재)울산경제일자리진흥원 위탁 운영

○ 사 업 비 : 200백만원(군비)",울산광역시 울주군 일자리지원과 일자리팀(052-204-1356),(재)울산경제일자리진흥원,마감,,,,○ 사업기간 : '24. 1. ~ 12.,-,-,,-,-,https://www.ulju.ulsan.kr/ulju/contents.do?mId=0503080000,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41257,N,18,39,,,,-,-,8,울산 울주군,제한없음,(예비)창업자,제한없음,,,제한없음
20240730005400200002,채용,울주군 스마트팜 보급 확산 지원,"스마트팜,따른,증가","스마트팜 보급에 따른 창업기업 육성과 이에 따른 일자리 창출, 농업인 세대교체 및 스마트팜 공급 다변화에 따른 안전한 먹거리 증가",일자리,창업,"○ 추진주체 : (총괄/전담) 농업정책과 (주관) 울산테크노파크

○ 사업내용
- 스마트팜 설치 및 창업 지원
- 유통망 구축 및 마케팅 지원
- 산·학·연·관 네트워킹 및 인력양성

○ 사 업 비 : 950백만원(군비)",농업정책과 스마트농업팀(052-204-1563),울산테크노파크,마감,,,,○ 사업기간 : '24. 3. ~ 12.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41259,,N,18,39,,,,-,-,10,울산 울주군,제한없음,"자영업자, (예비)창업자, 영농종사자",제한없음,,,제한없음
20240730005400200027,프로그램,울주군 영남알프스 트레일러닝 대회 운영,"영남알프스,250,24",울주의 수려한 산악 관광자원을 활용하여 청년 산악관광객 유치 활성화 및 건강한 청년 여가 문화축제 향유의 기대 확대,복지문화,취약계층 및 금융지원,"○ 사업기간 : '24. 10. 2.(목) ~ '24. 10. 29.(일)

○ 위 치 : 영남알프스 일원(메인 행사장 : 복합웰컴센터)

○ 사업내용 
- 영남알프스를 배경으로 산악레포츠인 트레일러닝 대회를 개최하고 대중성 높은 부대 프로그램을 병행하여  청년을 위한 산악문화행사 및 축제의 장 마련

○ 사 업 비  : 1,000백만원(국비 500, 시비 250, 군비 250)",울산광역시 울주군 관광과 관광개발팀(055-204-0344),주관기관과 동일,마감,,,,-,-,-,https://www.uljutrail.com,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41344,,N,19,39,,,,-,-,5,울산 울주군,제한없음,제한없음,제한없음,,,제한없음
20240730005400200025,교육,울주청년문화프로젝트 청년문화잇소(it so),"프로젝트,울주,확장",청년문화공동체 발굴 및 청년주도형 문화활동 지원을 통한 청년문화생태계 확장 및 '젊은 울주'로 도시브랜딩에 기여,복지문화,취약계층 및 금융지원,"○ 사업장소 : 울주군 관내

○ 사업내용 : 청년들이 원하는 문화를 자발적으로 만들고 스스로 즐길 수 있는 울주청년문화프젝트 추진

○ 사업유형
- 관계중심형 : 교육, 네트워크 구축, 소규모 모임 등 청년들의 관계 확장을 위한 프로젝트
- 콘텐츠중심형 : 다양한 행사, 축제, 공연 등의 프로젝트

○ 사 업 비 : 60백만원(군비)",울주문화재단 생활문화팀(052-980-2224),주관기관과 동일,마감,,,,○ 사업기간 : '24. 2. ~ 12.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41381,,N,18,39,,,,-,-,5,울산 울주군,제한없음,제한없음,제한없음,,,제한없음
20240723005400200017,상담,울산 북구 청년 일자리 확대 및 역량 강화,"일자리,취업지원,발굴",청년 구직자 대상 맞춤형 일자리 연계서비스 제공을 통해 지역 일자리 발굴·창출과 구인·구직 미스매치 해소에 기여,일자리,재직자,"○ 장소 : 오토밸리복지센터 1층

○ 운영인력 : 전문 직업상담사 2명

○ 내 용
- 청년 구인구직 상담, 일자리 발굴, 취업알선 등 체계적인 취업지원
- 찾아가는 구인구직 상담, 이력서, 자기소개서 컨설팅을 통한 취업지원",울산광역시 북구 경제일자리과 일자리지원팀(052-241-8649),주관기관과 동일,마감,,,,○ 기간 : 연중,-,-,,-,-,,,N,19,39,,,,-,-,6,울산 북구,제한없음,미취업자,제한없음,,,제한없음
20240723005400200016,현금지급,울산 북구 청년 일드림[DREAM] 패키지 지원 사업,"자격시험,취업사진,대여","청년의 취업 역량을 강화하고 지역사회 정착을 위하여 면접정장 무료 대여, 자격시험 응시료 등 지원",일자리,재직자,"○ 사업내용
- 면접정장대여 :350명
- 취업사진 : 100명
- 면접 헤어·메이크업 : 100명
- 자격시험 등 응시료 : 166명

○ 이용방법 
- 면접정장 대여 : 홈페이지 신청, 업체방문 및 수선 후 대여, 반납
- 취업사진, 헤어·메이크업, 자격시험 등 응시료 지원 : 신청, 검토 후 사후 지급",울산광역시 북구 경제일자리과(052-241-7718),주관기관과 동일,마감,,,,○ 사업기간 : 2024. 1. ~ 12.(연중),-,-,https://www.bukgu.ulsan.kr/suit/,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41387,,N,18,39,,,,-,-,8,울산 북구,제한없음,미취업자,제한없음,,,제한없음
20240723005400200015,시설제공,울산 북구 청년창업 제조공간 지원,"제조공간,창업생태계,기술창업",지역 청년들의 기술창업 아이디어를 발굴하고 창업공간을 제공하는 선순환 창업생태계 기반 구축,일자리,재직자,"○ 입주대상 : 창업 7년 미만 청년 창업기업 9개사
○ 사업내용 : 청년 창업가 제조공간 및 엑설러레이팅 지원 및 강연
○ 입주공간 : 9개소(제조공간 3, 사무공간 6)",울산광역시 북구 경제일자리과 청년정책팀(052-241-7717),주관기관과 동일,마감,,,,○ 사업기간 : '24. 1. ~ 12.(연중),-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41396,,N,19,39,,,,-,-,5,울산 북구,제한없음,"자영업자, (예비)창업자",제한없음,,,제한없음
20240723005400200013,교육,울산 북구 지역산업 맞춤형 청년 일자리 창출 사업,"문의,4월,사업기간",청년 취업률 감소 등 지역의 고용문제 해결을 위하여 자치단체 주도로 비영리법인·단체와 컨소시엄을 구성하여 청년 등 지역주민의 고용촉진에 기여,일자리,재직자,"□ 전기자동차 정비실무인력 양성사업
- 내용 : 전기자동차 정비실무인력 양성사업을 통한 일자리 창출
- 사업기간 : 4월~8월 (일정변경 가능)
- 문의 : (사)울산산업기술인력양성협회(☎266-2171)

□ 자동차 시트제작 전문인력 양성사업
- 내용 : 자동차 시트제작 전문인력 양성을 통한 일자리 창출
- 사업기간 : 4월~6월, 6월~7월 (일정변경 가능)
- 문의 : (사)청산(☎903-4444)

□ 청년 창업 일자리창출 사업
- 내용 : 창업 기초 교육 및 창업 제품화 캠프, 초기사업비 지원
- 사업기간 : 4월 ~ 12월
- 문의 : 북구청년창업지원센터(☎296-3201, 3255)",울산광역시 북구 경제일자리과 일자리지원팀(052-241-7772),사업별 상이함,마감,,,,○ 사업기간 : 연중,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41386,https://www.bukgu.ulsan.kr/lay1/S1T2039C2076/contents.do,N,19,39,,,,-,-,9,울산 북구,제한없음,미취업자,제한없음,,,제한없음
20240723005400200003,상담,울산 북구 청년 노동권익 교육 및 지원,"양성,제고하고,보호를",청년 노동인권강사 양성 및 노무법률 상담을 통해 청년의 노동인권 의식을 제고하고 노동권익 보호를 지원,일자리,재직자,"○ 사업내용 : 노동인권강사 양성 및 노무법률 상담
○ 수행주체 : 북구비정규직노동자지원센터",울산광역시 북구 경제일자리과 기업투자담당(052-241-7714),울산 북구비정규직노동자지원센터(052-286-7990),마감,,,,○ 사업기간 : 연중,-,-,http://www.ucwc.or.kr/xe/,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41415,,N,19,39,,,,-,-,10,울산 북구,제한없음,재직자,제한없음,,,제한없음
20240723005400200022,기타,울산 북구 상안지구 행복주택 공급 지원,"행복주택,사회초년생,주거안정을","사회초년생 및 신혼부부 등 청년층의 주거안정을 도모하며, 청년층의 주거안정을 위한 저렴한 공공임대주택의 공급을 확대하고자 함",주거,주택 및 거주지,"○ 사업주체 : 울산도시공사
○ 위 치 : 상안동 343번지 일원(일반상업지역)
○ 사업규모 : 부지면적 6,771㎡, 연면적  10,467.23㎡, 지상 9층
○ 세 대 수 : 행복주택 102세대(신혼부부, 사회초년생 81세대, 전체세대 80%)
○ 총사업비 : 20,154백만원(국비 4,022 기금5,363, 도시공사 10,769)",울산광역시 북구 건축정책과 주택허가팀(052-241-8022),울산도시공사 주택사업팀(052-219-8452),마감,,,,○ 사업기간 : '17. ~ '26.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41416,https://www.umca.co.kr/umca/contents.do?mId=001002003005000000,N,19,39,,,,-,-,14,울산 북구,제한없음,제한없음,제한없음,,,제한없음
20240723005400200021,채용,울산 북구 매곡산업단지 내 행복주택 공급 지원,"행복주택,주거불안,234",산업단지 근로자의 주거불안 해소와 청년 창업을연계할 수 있는 공공임대 주택을 공급하여 주거안정 및 일자리 창출로 인한 인구 유입,주거,주택 및 거주지,"○ 사업주체 : 울산광역시, 한국토지주택공사
○ 위 치 : 매곡동 884-5번지(매곡3일반산업단지 내)
○ 사업규모 : 대지 2,734.1㎡(시유지) 연면적 16,234.62㎡, 지상 17층
○ 세 대 수 : 행복주택 144세대(청년주택 129세대, 전체새대 90%)
○ 총사업비 : 28,508백만원(국비 6,067, 시비 6,957, 기융 8,089, LH 7,395)",울산광역시 북구 건축정책과 주택허가팀(052-214-8022),"울산광역시, 한국토지주택공사",마감,,,,○ 사업기간 : '19. 4. ~ '26. 8.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41419,,N,19,39,,,,-,-,9,울산 북구,제한없음,제한없음,제한없음,,,제한없음
20240723005400200042,프로그램,울산 북구 취약노동자 건강지원 사업,"취약노동자,건강지원,사업추진",청년 취약노동자 건강증진을 위한 자가 건강관리 프로그램을 통해 건강한 노동력 유지와 안전한 사업체를 조성,복지문화,취약계층 및 금융지원,○ 내용 : 관내 청년 노동자 대상 건강지원 사업추진,울산광역시 북구 경제일자리과 기업투자팀(052-241-8644),"울산 북구보건소, 울산 취약노동자 건강증진센터, 울산근로자건강센터",마감,,,,○ 사업기간 : '24. 1. ~ 11.,-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41429,,N,19,39,,,,-,-,8,울산 북구,제한없음,재직자,제한없음,,,제한없음
20240723005400200037,상담,울산 북구 '파랑해' 청년정신건강사업,"정신건강,정신건강교육,연중",청년들의 정신과적 어려움을 조기 발견·관리하고 정신건강 인식개선으로 정신건강서비스에 대한 심리적 장벽을 낮추고 사회적 안전망 확보,복지문화,취약계층 및 금융지원,"○ 기간 / 장소 : 연중 / 울산북구정신건강복지센터
○ 운영인력 : 정신건강전문요원 1명
○ 내용 
- 찾아가는 정신건강 상담차량 및 온·오프라인 맞춤상담
- 심리검사(스트레스, 우울척도검사 등) 및 고위험군 치료 연계, 치료비 지원 
- 청년 맞춤형 정신건강교육 및 힐링프로그램- 청년정신건강사업 홍보 및 캠페인",울산광역시 북구 건강증진과 정신보건팀(052-241-8152),울산북구정신건강복지센터(052-288-0043),마감,,,,-,-,-,http://www.bukgumental.or.kr/main.html,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41430,,N,19,39,,,,-,-,7,울산 북구,제한없음,제한없음,제한없음,,,제한없음
20240723005400200031,프로그램,울산 북구 청년층을 위한 도서관 프로그램 운영,"인문학,도서관,청년층을",청년층을 위한 인문학 및 체험프로그램 운영으로 청년이 행복하고 지역사회 융합하여 성장하는 분위기 조성,복지문화,취약계층 및 금융지원,"○ 위치 : 구립도서관 7개관
○ 내용
- 도서관 주간 행사 및 청년의 날 특강 프로그램 운영
- 청년의 관심사를 반영한 체험 프로그램 및 인문학 프로그램 운영",구립도서관 중앙도서관팀(052-241-7453) / 농소1동도서관팀(052-241-7441),주관기관과 동일,마감,,,,○ 사업기간 : 도서관주관 및 청년의 날(9. 16.),-,-,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41448,,N,19,39,,,,-,-,7,울산 북구,제한없음,제한없음,제한없음,,,제한없음
20240723005400200029,시설제공,울산 북구 청년거점공간 운영(청년공간 '와락'),"공간,맞춤,운영",청년들의 소통을 위한 커뮤니티 공간 및 청년 맞춤 프로그램 운영으로 다양한 의견을 수렴할 수 있는 공간 운영,복지문화,취약계층 및 금융지원,"○ 위 치 : 북구 진장유통로 16, 진장디플렉스(5개실 임대)
○ 이용대상 : 울산 거주 19세 ~ 39세 청년
○ 운영방법 : 구청 직접운영(기간제 근로자 배치)
○ 주요공간 : 공유라운지(공유주방), 커뮤니티룸, 스터디룸 등
○ 운영내용 : 공유 공간 제공 및 청년 활동 아지트 운영, 청년 맞춤 프로그램 운영",울산광역시 북구 경제일자리과 청년정책팀(052-241-7717),주관기관과 동일,마감,,,,○ 사업기간 : '24. 1. ~ 12.,-,-,,-,-,https://blog.naver.com/ybwarak0201,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41484,N,19,39,,,,-,-,7,울산 북구,제한없음,제한없음,제한없음,,,제한없음
20240723005400200009,채용,(동구)청년도전 지원사업,"노동시장,역량강화,등을","구직단념청년 등을 대상으로 노동시장 참여를 위한 맞춤형 역량강화 프로그램 제공구직단념청년 등을 대상으로 맞춤형 역량강화 프로그램을 제공하여 청년의 구직의욕을 고취하고, 노동시장 참여 및 취업 촉진을 지원하는 고용노동부 사업",일자리,재직자,-,인천광역시 동구,유유기지 동구청년21,마감,,,,"2024. 3. 19.(화) ~ 10. 31.(목) *프로그램별, 기수별 운영 일정 상이",,,,,-,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=232,,N,18,39,,,,,-,6,인천 동구,제한없음,제한없음,제한없음,,,제한없음
20240722005400200046,현금지급,청년내일저축계좌 사업,"매칭,월10만원,정부지원금",일하는 중간계층 청년의 자산형성 지원 및 자립 촉진,복지문화,취약계층 및 금융지원,"본인저축(월10만원~50만원) 시 정부지원금 매칭
- 수급자‧차상위 청년 : 정부지원금 월30만원 매칭
- 기준중위소득 50~100% 가구의 청년 : 정부지원 월10만원 매칭",충청북도 복지정책과 생활보장팀,"시군, 한국자활복지개발원",특정기간,특정기간,20250101,20251231,,"2025년 모집일정 추후 공지
온라인(복지로) 및 오프라인(읍면동) 문의ㆍ접수
복지로(http://www.bokjiro.go.kr)",,,," ❍ (사업대상) 연령, 개인소득, 가구소득 3가지 모두 충족한 자
   - 가입연령 : 신청당시 만19~34세(단, 수급자‧차상위자는 만15~40세)
   - 개인소득 : 근로‧사업소득이 월 50만원 초과~230만원 이하
                       (단, 수급자‧차상위자는 월 근로‧사업소득이 10만원 이상)
   - 가구소득 : 기준 중위소득 100% 이하",https://www.chungbuk.go.kr/young/contents.do?key=5036,,N,19,34,제한없음,기타,"개인소득 월 50만원 초과 ~230만원 이하, 가구소득 기준 중위소득 100%이하","연령, 개인소득, 가구소득 3가지 모두 충족한 자
   - 가입연령 : 신청당시 만19~35세(단, 수급자‧차상위자는 만15~40세)
   - 개인소득 : 근로‧사업소득이 월 50만원 초과~230만원 이하
                       (단, 수급자‧차상위자는 월 근로‧사업소득이 10만원 이상)
   - 가구소득 : 기준 중위소득 100% 이하",,374,충청북도,제한없음,제한없음,제한없음,20250502,20250516,제한없음
